Age,Education,Marital_Status,Income,Spending,Loyalty_Duration,Children,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,WebPurchaes,CatalogPurchases,StorePurchases,NumWebVisitsMonth,Income_group,Age_group,Loyalty_group,Wines_segment,Fruits_segment,Meat_segment,Fish_segment,Sweets_segment,Gold_segment,Total_Spending_segment
59,Postgraduate,Alone,62535.0,398,12.2,1,13,163,48,90,0,45,52,1,3,2,8,3,Medium to high income,Mature,Discovering customers,Frequent consumer,Biggest consumer,Frequent consumer,Non consumer,Biggest consumer,Frequent consumer,Frequent consumer
37,Postgraduate,Alone,36273.0,76,5.7,1,80,29,3,30,3,2,9,2,3,0,3,6,Low to medium income,Adult,New customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Low consumer,Low consumer,Frequent consumer
50,Postgraduate,In relationship,63404.0,902,4.0,2,97,734,26,70,11,44,17,2,6,3,4,4,Medium to high income,Mature,New customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
33,Postgraduate,In relationship,75774.0,823,5.166666666666667,1,27,340,21,134,258,14,56,1,7,5,8,4,High income,Adult,New customers,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer
38,Postgraduate,In relationship,78416.0,1179,3.3,1,99,453,38,279,188,38,183,2,7,7,10,3,High income,Adult,New customers,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer
40,Postgraduate,In relationship,75702.0,1921,24.0,1,87,1073,0,629,145,37,37,1,10,5,13,6,High income,Adult,Loyal customers,Biggest consumer,Non consumer,Biggest consumer,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer
63,Postgraduate,In relationship,59385.0,185,17.466666666666665,2,85,135,0,10,0,4,36,2,3,1,4,5,Medium to high income,Mature,Experienced customers,Frequent consumer,Non consumer,Low consumer,Non consumer,Low consumer,Frequent consumer,Frequent consumer
48,Postgraduate,Alone,37070.0,433,18.766666666666666,2,30,231,7,137,4,15,39,9,5,1,8,7,Low to medium income,Mature,Experienced customers,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer
63,Postgraduate,In relationship,44689.0,34,8.9,2,82,18,0,5,0,0,11,2,1,1,2,7,Low to medium income,Mature,New customers,Low consumer,Non consumer,Low consumer,Non consumer,Non consumer,Frequent consumer,Low consumer
56,Postgraduate,In relationship,53977.0,907,16.1,1,21,620,16,165,0,24,82,5,5,5,12,5,Medium to high income,Mature,Experienced customers,Biggest consumer,Frequent consumer,Frequent consumer,Non consumer,Frequent consumer,Biggest consumer,Frequent consumer
48,Postgraduate,Alone,7144.0,416,10.033333333333333,2,92,81,4,33,5,2,291,0,23,1,1,0,Low income,Mature,Discovering customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Low consumer,Biggest consumer,Frequent consumer
50,Postgraduate,Alone,18701.0,44,16.233333333333334,2,95,12,4,2,10,6,10,4,2,0,4,5,Low income,Mature,Experienced customers,Low consumer,Low consumer,Low consumer,Frequent consumer,Frequent consumer,Low consumer,Low consumer
58,Postgraduate,In relationship,90369.0,1588,5.3,0,2,292,51,981,224,23,17,1,4,6,6,1,High income,Mature,New customers,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer
40,Postgraduate,Alone,63159.0,1797,23.266666666666666,0,74,965,34,586,89,86,37,1,3,5,8,3,Medium to high income,Adult,Loyal customers,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer
48,Postgraduate,In relationship,37758.0,40,24.333333333333332,2,49,27,2,10,0,0,1,2,1,0,3,8,Low to medium income,Mature,Loyal customers,Frequent consumer,Low consumer,Low consumer,Non consumer,Non consumer,Low consumer,Low consumer
51,Postgraduate,Alone,46757.0,1143,22.9,1,71,777,30,163,0,51,122,6,4,4,7,9,Low to medium income,Mature,Loyal customers,Biggest consumer,Frequent consumer,Frequent consumer,Non consumer,Biggest consumer,Biggest consumer,Biggest consumer
45,Postgraduate,In relationship,79734.0,914,3.2666666666666666,0,72,572,8,232,23,62,17,1,4,3,6,1,High income,Adult,New customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer
22,Postgraduate,In relationship,63207.0,1502,20.733333333333334,0,68,438,169,565,91,169,70,1,2,3,6,7,Medium to high income,Young,Experienced customers,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
60,Postgraduate,Alone,72071.0,1338,19.9,1,4,531,69,300,150,138,150,3,5,4,8,2,High income,Mature,Experienced customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
31,Postgraduate,In relationship,21840.0,27,14.666666666666666,1,80,17,0,9,0,0,1,1,1,0,3,9,Low income,Adult,Discovering customers,Low consumer,Non consumer,Low consumer,Non consumer,Non consumer,Low consumer,Low consumer
32,Postgraduate,In relationship,58582.0,763,12.366666666666667,1,15,402,35,106,101,77,42,2,9,2,9,5,Medium to high income,Adult,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer,Frequent consumer
63,Postgraduate,Alone,72282.0,1331,14.733333333333333,0,70,503,27,419,90,139,153,1,5,7,9,7,High income,Mature,Discovering customers,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
58,Postgraduate,In relationship,50387.0,525,13.3,2,91,369,9,87,12,14,34,3,6,2,8,5,Low to medium income,Mature,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
53,Postgraduate,In relationship,32583.0,9,3.7,2,10,5,0,3,0,0,1,1,1,0,2,7,Low income,Mature,New customers,Low consumer,Non consumer,Low consumer,Non consumer,Non consumer,Low consumer,Low consumer
52,Postgraduate,In relationship,62568.0,953,6.0,1,99,362,17,398,80,35,61,3,5,3,5,4,Medium to high income,Mature,New customers,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer
43,Postgraduate,Alone,44635.0,68,11.933333333333334,2,25,56,0,9,0,0,3,2,2,0,3,7,Low to medium income,Adult,Discovering customers,Frequent consumer,Non consumer,Low consumer,Non consumer,Non consumer,Low consumer,Low consumer
43,Postgraduate,Alone,33316.0,131,12.166666666666666,2,34,79,1,31,4,4,12,3,2,1,4,6,Low income,Adult,Discovering customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Low consumer,Frequent consumer,Frequent consumer
46,Postgraduate,In relationship,63967.0,882,14.033333333333333,1,57,387,84,141,73,35,162,3,4,4,12,2,Medium to high income,Mature,Discovering customers,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer
36,Postgraduate,In relationship,52513.0,1149,25.333333333333332,0,84,367,17,241,104,188,232,2,9,5,9,7,Medium to high income,Adult,Loyal customers,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
45,Postgraduate,In relationship,25293.0,37,12.8,1,51,15,0,11,0,2,9,1,1,1,2,8,Low income,Adult,Discovering customers,Low consumer,Non consumer,Low consumer,Non consumer,Low consumer,Low consumer,Low consumer
49,Postgraduate,Alone,54111.0,388,13.5,1,97,267,6,54,8,3,50,2,5,2,6,5,Medium to high income,Mature,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer
28,Postgraduate,In relationship,78394.0,1428,19.866666666666667,0,13,298,27,697,216,24,166,1,4,6,5,2,High income,Young,Experienced customers,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer
56,Postgraduate,In relationship,80739.0,1633,16.633333333333333,0,92,674,92,736,39,0,92,1,3,11,9,1,High income,Mature,Experienced customers,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Non consumer,Biggest consumer,Biggest consumer
39,Postgraduate,In relationship,22669.0,173,16.666666666666668,1,30,16,14,36,37,22,48,3,4,1,2,9,Low income,Adult,Experienced customers,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
27,Postgraduate,Alone,29236.0,99,12.033333333333333,1,30,37,4,24,16,9,9,2,4,0,3,9,Low income,Young,Discovering customers,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer
55,Postgraduate,In relationship,44911.0,215,18.933333333333334,1,11,159,0,22,2,1,31,3,4,1,4,7,Low to medium income,Mature,Experienced customers,Frequent consumer,Non consumer,Frequent consumer,Low consumer,Low consumer,Frequent consumer,Frequent consumer
52,Postgraduate,In relationship,54693.0,929,19.8,1,72,686,17,142,23,26,35,8,6,4,13,6,Medium to high income,Mature,Experienced customers,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
40,Postgraduate,In relationship,48186.0,219,6.6,1,39,97,3,66,12,7,34,3,4,1,4,7,Low to medium income,Adult,New customers,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
37,Postgraduate,In relationship,54809.0,174,12.933333333333334,2,0,63,6,57,13,13,22,4,2,1,5,4,Medium to high income,Adult,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
36,Postgraduate,In relationship,41580.0,92,22.1,2,15,56,5,24,4,0,3,3,2,1,3,5,Low to medium income,Adult,Loyal customers,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Non consumer,Low consumer,Frequent consumer
44,Postgraduate,In relationship,80336.0,1052,13.0,0,12,209,19,456,160,142,66,1,2,9,13,1,High income,Adult,Discovering customers,Frequent consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
57,Postgraduate,In relationship,47743.0,275,18.7,1,56,198,2,43,0,12,20,3,4,1,6,6,Low to medium income,Mature,Experienced customers,Frequent consumer,Low consumer,Frequent consumer,Non consumer,Frequent consumer,Frequent consumer,Frequent consumer
59,Postgraduate,In relationship,62972.0,587,26.4,1,39,313,15,47,20,0,192,2,7,4,3,6,Medium to high income,Mature,Loyal customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Non consumer,Biggest consumer,Frequent consumer
60,Postgraduate,Alone,57333.0,1662,24.733333333333334,1,55,941,14,397,76,58,176,11,8,5,9,6,Medium to high income,Mature,Loyal customers,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer
32,Postgraduate,In relationship,32313.0,159,20.0,1,60,86,4,56,2,4,7,3,4,0,4,9,Low income,Adult,Experienced customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Low consumer,Low consumer,Frequent consumer
61,Postgraduate,Alone,84953.0,1024,16.266666666666666,0,73,167,48,602,63,72,72,1,3,10,4,2,High income,Mature,Experienced customers,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer
46,Postgraduate,Alone,27071.0,35,5.466666666666667,1,90,8,3,19,0,2,3,2,2,0,3,6,Low income,Mature,New customers,Low consumer,Low consumer,Frequent consumer,Non consumer,Low consumer,Low consumer,Low consumer
57,Postgraduate,In relationship,68148.0,1042,13.3,0,86,389,66,408,37,57,85,1,4,4,6,2,Medium to high income,Mature,Discovering customers,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer
49,Postgraduate,In relationship,65735.0,395,10.033333333333333,2,37,239,7,119,4,15,11,5,6,2,6,7,Medium to high income,Mature,Discovering customers,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer
39,Postgraduate,In relationship,86836.0,557,25.066666666666666,0,7,179,21,273,0,21,63,1,6,10,6,5,High income,Adult,Loyal customers,Frequent consumer,Frequent consumer,Biggest consumer,Non consumer,Frequent consumer,Biggest consumer,Frequent consumer
51,Postgraduate,In relationship,4023.0,9,3.433333333333333,2,29,5,0,1,1,1,1,15,0,0,0,19,Low income,Mature,New customers,Low consumer,Non consumer,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer
24,Postgraduate,In relationship,30093.0,69,15.1,0,19,2,6,28,13,4,16,1,2,0,3,7,Low income,Young,Experienced customers,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer,Low consumer,Frequent consumer,Low consumer
48,Postgraduate,In relationship,57705.0,486,8.866666666666667,1,14,383,0,53,6,4,40,3,8,1,6,6,Medium to high income,Mature,New customers,Frequent consumer,Non consumer,Frequent consumer,Low consumer,Low consumer,Frequent consumer,Frequent consumer
26,Postgraduate,Alone,25008.0,34,8.133333333333333,1,72,2,8,8,6,1,9,2,1,0,3,8,Low income,Young,New customers,Low consumer,Frequent consumer,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer
19,Postgraduate,Alone,83257.0,1365,24.866666666666667,0,56,536,27,590,38,107,67,1,5,10,12,6,High income,Young,Loyal customers,Biggest consumer,Frequent consumer,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer
39,Postgraduate,In relationship,22280.0,13,16.766666666666666,1,85,2,1,4,3,1,2,1,1,0,2,8,Low income,Adult,Experienced customers,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer
36,Postgraduate,In relationship,72159.0,1401,23.5,0,62,322,53,899,34,40,53,1,4,6,10,2,High income,Adult,Loyal customers,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Biggest consumer
53,Postgraduate,In relationship,64260.0,1574,21.033333333333335,0,1,539,169,816,20,0,30,1,4,5,4,3,Medium to high income,Mature,Loyal customers,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Non consumer,Frequent consumer,Biggest consumer
30,Postgraduate,Alone,82733.0,1323,12.966666666666667,0,28,712,50,420,65,38,38,1,8,4,7,4,High income,Adult,Discovering customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer
43,Postgraduate,Alone,74290.0,1217,13.933333333333334,1,70,1121,0,72,0,12,12,4,10,8,10,6,High income,Adult,Discovering customers,Biggest consumer,Non consumer,Frequent consumer,Non consumer,Frequent consumer,Frequent consumer,Biggest consumer
63,Postgraduate,Alone,58217.0,103,22.866666666666667,3,84,68,1,13,3,5,13,1,2,0,4,6,Medium to high income,Mature,Loyal customers,Frequent consumer,Low consumer,Low consumer,Low consumer,Frequent consumer,Frequent consumer,Frequent consumer
38,Postgraduate,In relationship,21024.0,84,15.233333333333333,0,89,36,4,18,6,2,18,1,2,0,4,7,Low income,Adult,Experienced customers,Frequent consumer,Low consumer,Frequent consumer,Low consumer,Low consumer,Frequent consumer,Frequent consumer
42,Postgraduate,In relationship,70116.0,1536,20.533333333333335,0,73,707,44,603,95,58,29,1,2,8,12,1,High income,Adult,Experienced customers,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer
29,Postgraduate,In relationship,54006.0,581,24.866666666666667,1,42,174,77,203,6,24,97,2,8,1,7,7,Medium to high income,Young,Loyal customers,Frequent consumer,Biggest consumer,Frequent consumer,Low consumer,Frequent consumer,Biggest consumer,Frequent consumer
48,Postgraduate,In relationship,69063.0,928,23.2,1,16,666,35,124,69,8,26,1,5,3,5,3,High income,Mature,Loyal customers,Biggest consumer,Frequent consumer,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer
39,Postgraduate,Alone,11448.0,14,9.766666666666667,0,16,0,0,0,6,2,6,1,1,0,2,6,Low income,Adult,Discovering customers,Non consumer,Non consumer,Non consumer,Low consumer,Low consumer,Low consumer,Low consumer
35,Postgraduate,Alone,61825.0,424,14.1,1,56,162,50,100,55,30,27,1,4,2,8,4,Medium to high income,Adult,Discovering customers,Frequent consumer,Biggest consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer
43,Postgraduate,In relationship,70886.0,960,11.833333333333334,1,65,407,70,239,103,88,53,1,5,4,4,2,High income,Adult,Discovering customers,Frequent consumer,Biggest consumer,Biggest consumer,Biggest consumer,Biggest consumer,Frequent consumer,Frequent consumer
32,Postgraduate,In relationship,69109.0,1555,23.133333333333333,0,10,823,25,459,124,29,95,1,6,6,7,4,High income,Adult,Loyal customers,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer,Frequent consumer,Biggest consumer,Biggest consumer
41,Postgraduate,Alone,60208.0,656,24.233333333333334,2,13,488,23,71,15,0,59,11,8,3,7,7,Medium to high income,Adult,Loyal customers,Frequent consumer,Frequent consumer,Frequent consumer,Frequent consumer,Non consumer,Biggest consumer,Frequent consumer
46,Postgraduate,In relationship,32889.0,55,13.1,2,78,28,0,13,4,2,8,3,2,1,3,5,Low income,Mature,Discovering customers,Frequent consumer,Non consumer,Low consumer,Low consumer,Low consumer,Low consumer,Low consumer
30,Postgraduate,Alone,34738.0,20,4.866666666666666,1,51,3,2,10,3,0,2,1,1,0,3,6,Low income,Adult,New customers,Low consumer,Low consumer,Low consumer,Low consumer,Non consumer,Low consumer,Low consumer
